id,req_id,func_id,status,dept_id,details,quantity,return_q,due,responsible_id,inserted_at,updated_at
29913,950,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2026-06-09 14:57:30","0000-00-00 00:00:00"
29912,950,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-09 14:57:30","0000-00-00 00:00:00"
29911,950,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2026-06-09 14:57:30","0000-00-00 00:00:00"
29910,949,118,1,NULL,NULL,NULL,0,NULL,02-1893,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29909,949,79,1,NULL,NULL,NULL,0,NULL,02-0341,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29908,949,42,1,NULL,NULL,NULL,0,NULL,02-1627,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29907,949,149,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29906,949,13,1,NULL,NULL,NULL,0,NULL,02-2075,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29905,949,135,1,NULL,NULL,NULL,0,NULL,02-0309,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29904,949,18,1,NULL,NULL,NULL,0,NULL,02-1996,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29903,949,112,1,NULL,NULL,NULL,0,NULL,02-2429,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29902,949,155,1,NULL,NULL,NULL,0,NULL,02-0086,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29901,949,165,1,NULL,NULL,NULL,0,NULL,02-1876,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29900,949,166,1,NULL,NULL,NULL,0,NULL,02-0800,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29899,949,163,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29898,949,0,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29897,949,137,1,NULL,NULL,NULL,0,NULL,02-1409,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29896,949,134,1,NULL,NULL,NULL,0,NULL,02-1037,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29895,949,119,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29894,949,0,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29893,949,72,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29892,949,13,1,NULL,NULL,NULL,0,NULL,02-2574,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29891,949,0,1,NULL,NULL,NULL,0,NULL,02-0917,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29890,949,129,1,NULL,NULL,NULL,0,NULL,02-2014,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29889,949,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29888,949,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29887,949,123,1,NULL,NULL,NULL,0,NULL,02-1109,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29886,949,133,1,NULL,NULL,NULL,0,NULL,02-1320,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29885,949,140,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29884,949,141,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29883,949,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29882,949,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29881,949,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29880,949,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29879,949,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29878,949,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29877,949,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29876,949,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29875,949,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29874,949,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29873,949,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29872,949,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2026-06-09 14:57:15","0000-00-00 00:00:00"
29871,948,118,1,NULL,NULL,NULL,0,NULL,02-1893,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29870,948,79,1,NULL,NULL,NULL,0,NULL,02-0341,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29869,948,42,1,NULL,NULL,NULL,0,NULL,02-1627,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29868,948,149,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29867,948,13,1,NULL,NULL,NULL,0,NULL,02-2075,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29866,948,135,1,NULL,NULL,NULL,0,NULL,02-0309,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29865,948,18,1,NULL,NULL,NULL,0,NULL,02-1996,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29864,948,112,1,NULL,NULL,NULL,0,NULL,02-2429,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29863,948,155,1,NULL,NULL,NULL,0,NULL,02-0086,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29862,948,165,1,NULL,NULL,NULL,0,NULL,02-1876,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29861,948,166,1,NULL,NULL,NULL,0,NULL,02-0800,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29860,948,163,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29859,948,0,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29858,948,137,1,NULL,NULL,NULL,0,NULL,02-1409,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29857,948,134,1,NULL,NULL,NULL,0,NULL,02-1037,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29856,948,119,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29855,948,0,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29854,948,72,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29853,948,13,1,NULL,NULL,NULL,0,NULL,02-2574,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29852,948,0,1,NULL,NULL,NULL,0,NULL,02-0917,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29851,948,129,1,NULL,NULL,NULL,0,NULL,02-2014,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29850,948,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29849,948,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29848,948,123,1,NULL,NULL,NULL,0,NULL,02-1109,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29847,948,133,1,NULL,NULL,NULL,0,NULL,02-1320,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29846,948,140,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29845,948,141,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29844,948,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29843,948,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29842,948,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29841,948,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29840,948,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29839,948,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29838,948,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29837,948,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29836,948,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29835,948,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29834,948,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29833,948,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2026-06-07 11:02:54","0000-00-00 00:00:00"
29832,947,118,1,NULL,NULL,NULL,0,NULL,02-1893,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29831,947,79,1,NULL,NULL,NULL,0,NULL,02-0341,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29830,947,42,1,NULL,NULL,NULL,0,NULL,02-1627,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29829,947,149,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29828,947,13,1,NULL,NULL,NULL,0,NULL,02-2075,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29827,947,135,1,NULL,NULL,NULL,0,NULL,02-0309,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29826,947,18,1,NULL,NULL,NULL,0,NULL,02-1996,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29825,947,112,1,NULL,NULL,NULL,0,NULL,02-2429,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29824,947,155,1,NULL,NULL,NULL,0,NULL,02-0086,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29823,947,165,1,NULL,NULL,NULL,0,NULL,02-1876,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29822,947,166,1,NULL,NULL,NULL,0,NULL,02-0800,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29821,947,163,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29820,947,0,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29819,947,137,1,NULL,NULL,NULL,0,NULL,02-1409,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29818,947,134,1,NULL,NULL,NULL,0,NULL,02-1037,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29817,947,119,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29816,947,0,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29815,947,72,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29814,947,13,1,NULL,NULL,NULL,0,NULL,02-2574,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29813,947,0,1,NULL,NULL,NULL,0,NULL,02-0917,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29812,947,129,1,NULL,NULL,NULL,0,NULL,02-2014,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29811,947,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29810,947,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29809,947,123,1,NULL,NULL,NULL,0,NULL,02-1109,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29808,947,133,1,NULL,NULL,NULL,0,NULL,02-1320,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29807,947,140,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29806,947,141,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29805,947,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29804,947,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29803,947,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29802,947,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29801,947,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29800,947,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29799,947,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29798,947,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29797,947,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29796,947,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29795,947,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29794,947,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2026-06-02 10:54:14","0000-00-00 00:00:00"
29793,946,118,1,NULL,NULL,NULL,0,NULL,02-1893,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29792,946,79,1,NULL,NULL,NULL,0,NULL,02-0341,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29791,946,42,1,NULL,NULL,NULL,0,NULL,02-1627,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29790,946,149,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29789,946,13,1,NULL,NULL,NULL,0,NULL,02-2075,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29788,946,135,1,NULL,NULL,NULL,0,NULL,02-0309,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29787,946,18,1,NULL,NULL,NULL,0,NULL,02-1996,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29786,946,112,1,NULL,NULL,NULL,0,NULL,02-2429,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29785,946,155,1,NULL,NULL,NULL,0,NULL,02-0086,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29784,946,165,1,NULL,NULL,NULL,0,NULL,02-1876,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29783,946,166,1,NULL,NULL,NULL,0,NULL,02-0800,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29782,946,163,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29781,946,0,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29780,946,137,1,NULL,NULL,NULL,0,NULL,02-1409,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29779,946,134,1,NULL,NULL,NULL,0,NULL,02-1037,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29778,946,119,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29777,946,0,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29776,946,72,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29775,946,13,1,NULL,NULL,NULL,0,NULL,02-2574,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29774,946,0,1,NULL,NULL,NULL,0,NULL,02-0917,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29773,946,129,1,NULL,NULL,NULL,0,NULL,02-2014,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29772,946,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29771,946,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29770,946,123,1,NULL,NULL,NULL,0,NULL,02-1109,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29769,946,133,1,NULL,NULL,NULL,0,NULL,02-1320,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29768,946,140,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29767,946,141,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29766,946,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29765,946,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29764,946,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29763,946,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29762,946,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29761,946,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29760,946,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29759,946,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29758,946,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29757,946,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29756,946,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29755,946,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2026-05-21 12:47:35","0000-00-00 00:00:00"
29754,945,118,1,NULL,NULL,NULL,0,NULL,02-1893,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29753,945,79,1,NULL,NULL,NULL,0,NULL,02-0341,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29752,945,42,1,NULL,NULL,NULL,0,NULL,02-1627,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29751,945,149,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29750,945,13,1,NULL,NULL,NULL,0,NULL,02-2075,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29749,945,135,1,NULL,NULL,NULL,0,NULL,02-0309,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29748,945,18,1,NULL,NULL,NULL,0,NULL,02-1996,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29747,945,112,1,NULL,NULL,NULL,0,NULL,02-2429,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29746,945,155,1,NULL,NULL,NULL,0,NULL,02-0086,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29745,945,165,1,NULL,NULL,NULL,0,NULL,02-1876,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29744,945,166,1,NULL,NULL,NULL,0,NULL,02-0800,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29743,945,163,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29742,945,0,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29741,945,137,1,NULL,NULL,NULL,0,NULL,02-1409,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29740,945,134,1,NULL,NULL,NULL,0,NULL,02-1037,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29739,945,119,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29738,945,0,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29737,945,72,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29736,945,13,1,NULL,NULL,NULL,0,NULL,02-2574,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29735,945,0,1,NULL,NULL,NULL,0,NULL,02-0917,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29734,945,129,1,NULL,NULL,NULL,0,NULL,02-2014,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29733,945,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29732,945,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29731,945,123,1,NULL,NULL,NULL,0,NULL,02-1109,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29730,945,133,1,NULL,NULL,NULL,0,NULL,02-1320,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29729,945,140,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29728,945,141,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29727,945,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29726,945,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29725,945,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29724,945,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29723,945,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29722,945,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29721,945,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29720,945,69,1,NULL,NULL,NULL,0,NULL,02-0052,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29719,945,74,1,NULL,NULL,NULL,0,NULL,02-0300,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29718,945,14,1,NULL,NULL,NULL,0,NULL,02-0169,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29717,945,32,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29716,945,34,1,NULL,NULL,NULL,0,NULL,02-0047,"2026-05-21 12:10:49","0000-00-00 00:00:00"
29715,944,42,1,NULL,NULL,NULL,0,NULL,02-1627,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29714,944,149,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29713,944,13,1,NULL,NULL,NULL,0,NULL,02-2075,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29712,944,135,1,NULL,NULL,NULL,0,NULL,02-0309,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29711,944,18,1,NULL,NULL,NULL,0,NULL,02-1996,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29710,944,112,1,NULL,NULL,NULL,0,NULL,02-2429,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29709,944,155,1,NULL,NULL,NULL,0,NULL,02-0086,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29708,944,165,1,NULL,NULL,NULL,0,NULL,02-1876,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29707,944,166,1,NULL,NULL,NULL,0,NULL,02-0800,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29706,944,163,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29705,944,0,1,NULL,NULL,NULL,0,NULL,02-1838,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29704,944,137,1,NULL,NULL,NULL,0,NULL,02-1409,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29703,944,118,1,NULL,NULL,NULL,0,NULL,02-0846,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29702,944,134,1,NULL,NULL,NULL,0,NULL,02-1037,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29701,944,119,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29700,944,0,1,NULL,NULL,NULL,0,NULL,02-0767,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29699,944,72,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29698,944,13,1,NULL,NULL,NULL,0,NULL,02-2574,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29697,944,0,1,NULL,NULL,NULL,0,NULL,02-0917,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29696,944,129,1,NULL,NULL,NULL,0,NULL,02-2014,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29695,944,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29694,944,0,1,NULL,NULL,NULL,0,NULL,02-2555,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29693,944,123,1,NULL,NULL,NULL,0,NULL,02-1109,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29692,944,133,1,NULL,NULL,NULL,0,NULL,02-1320,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29691,944,140,1,NULL,NULL,NULL,0,NULL,02-1147,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29690,944,141,1,NULL,NULL,NULL,0,NULL,02-0757,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29689,944,56,1,NULL,NULL,NULL,0,NULL,02-0166,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29688,944,73,1,NULL,NULL,NULL,0,NULL,02-0402,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29687,944,95,1,NULL,NULL,NULL,0,NULL,02-0103,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29686,944,60,1,NULL,NULL,NULL,0,NULL,02-1738,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29685,944,86,1,NULL,NULL,NULL,0,NULL,02-1626,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29684,944,79,1,NULL,NULL,NULL,0,NULL,02-0336,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29683,944,5,1,NULL,NULL,NULL,0,NULL,02-0689,"2026-05-20 10:55:58","0000-00-00 00:00:00"
29682,944,61,1,NULL,NULL,NULL,0,NULL,02-0444,"2026-05-20 10:55:58","0000-00-00 00:00:00"
